nodes_touched,conv,iters,game_name,algorithm_name
2458442,0.34061944484710693,59,BigLeduc,DeepCFR2
2496402,0.38387443125247955,60,BigLeduc,DeepCFR2
2546599,0.35133177042007446,61,BigLeduc,DeepCFR2
2582061,0.3553585112094879,62,BigLeduc,DeepCFR2
2614352,0.3482572138309479,63,BigLeduc,DeepCFR2
2655906,0.3615856021642685,64,BigLeduc,DeepCFR2
2698980,0.35999830067157745,65,BigLeduc,DeepCFR2
2743625,0.3564341366291046,66,BigLeduc,DeepCFR2
2783872,0.3791310042142868,67,BigLeduc,DeepCFR2
2820253,0.35764962434768677,68,BigLeduc,DeepCFR2
2861160,0.3656712621450424,69,BigLeduc,DeepCFR2
2894515,0.3462589681148529,70,BigLeduc,DeepCFR2
2926279,0.3069881796836853,71,BigLeduc,DeepCFR2
2963803,0.3200148791074753,72,BigLeduc,DeepCFR2
3010702,0.30211499333381653,73,BigLeduc,DeepCFR2
3049732,0.3456546366214752,74,BigLeduc,DeepCFR2
3084551,0.3228427916765213,75,BigLeduc,DeepCFR2
3126294,0.29656583070755005,76,BigLeduc,DeepCFR2
3171145,0.365301176905632,77,BigLeduc,DeepCFR2
3207182,0.2881283760070801,78,BigLeduc,DeepCFR2
3246223,0.28041377663612366,79,BigLeduc,DeepCFR2
3285709,0.36888524889945984,80,BigLeduc,DeepCFR2
3320861,0.2857168912887573,81,BigLeduc,DeepCFR2
3370514,0.3357127457857132,82,BigLeduc,DeepCFR2
3415827,0.3235485255718231,83,BigLeduc,DeepCFR2
3452291,0.3499536067247391,84,BigLeduc,DeepCFR2
3494997,0.3321666866540909,85,BigLeduc,DeepCFR2
3553034,0.2978709936141968,86,BigLeduc,DeepCFR2
3585784,0.306779146194458,87,BigLeduc,DeepCFR2
3621489,0.26891398429870605,88,BigLeduc,DeepCFR2
3659384,0.3164888918399811,89,BigLeduc,DeepCFR2
3701644,0.2945590168237686,90,BigLeduc,DeepCFR2
3739127,0.3026343137025833,91,BigLeduc,DeepCFR2
