nodes_touched,conv,iters,game_name,algorithm_name
12202714,0.2572088688611984,306,BigLeduc,DeepCFR
12252363,0.2572088688611984,307,BigLeduc,DeepCFR
12291587,0.2572088688611984,308,BigLeduc,DeepCFR
12341278,0.2572088688611984,309,BigLeduc,DeepCFR
12400244,0.2572088688611984,310,BigLeduc,DeepCFR
12447505,0.2572088688611984,311,BigLeduc,DeepCFR
12481120,0.2572088688611984,312,BigLeduc,DeepCFR
12525201,0.2572088688611984,313,BigLeduc,DeepCFR
12566272,0.2572088688611984,314,BigLeduc,DeepCFR
12596110,0.227478489279747,315,BigLeduc,DeepCFR
12633273,0.227478489279747,316,BigLeduc,DeepCFR
12670234,0.227478489279747,317,BigLeduc,DeepCFR
12714688,0.227478489279747,318,BigLeduc,DeepCFR
12747124,0.227478489279747,319,BigLeduc,DeepCFR
12776969,0.227478489279747,320,BigLeduc,DeepCFR
12820075,0.227478489279747,321,BigLeduc,DeepCFR
12859750,0.227478489279747,322,BigLeduc,DeepCFR
12891950,0.227478489279747,323,BigLeduc,DeepCFR
12927703,0.227478489279747,324,BigLeduc,DeepCFR
12970880,0.227478489279747,325,BigLeduc,DeepCFR
13010773,0.227478489279747,326,BigLeduc,DeepCFR
13040685,0.227478489279747,327,BigLeduc,DeepCFR
13075025,0.227478489279747,328,BigLeduc,DeepCFR
13126366,0.227478489279747,329,BigLeduc,DeepCFR
13164288,0.22126119583845139,330,BigLeduc,DeepCFR
13215651,0.22126119583845139,331,BigLeduc,DeepCFR
13258379,0.22126119583845139,332,BigLeduc,DeepCFR
13296077,0.22126119583845139,333,BigLeduc,DeepCFR
13322813,0.22126119583845139,334,BigLeduc,DeepCFR
13370344,0.22126119583845139,335,BigLeduc,DeepCFR
13416089,0.22126119583845139,336,BigLeduc,DeepCFR
13449982,0.22126119583845139,337,BigLeduc,DeepCFR
13488799,0.22126119583845139,338,BigLeduc,DeepCFR
13525528,0.22126119583845139,339,BigLeduc,DeepCFR
13568355,0.22126119583845139,340,BigLeduc,DeepCFR
13626690,0.22126119583845139,341,BigLeduc,DeepCFR
13663041,0.22126119583845139,342,BigLeduc,DeepCFR
13698723,0.22126119583845139,343,BigLeduc,DeepCFR
13734824,0.22126119583845139,344,BigLeduc,DeepCFR
13779476,0.2335156798362732,345,BigLeduc,DeepCFR
13815353,0.2335156798362732,346,BigLeduc,DeepCFR
13862980,0.2335156798362732,347,BigLeduc,DeepCFR
13895560,0.2335156798362732,348,BigLeduc,DeepCFR
13939638,0.2335156798362732,349,BigLeduc,DeepCFR
13982546,0.2335156798362732,350,BigLeduc,DeepCFR
14012877,0.2335156798362732,351,BigLeduc,DeepCFR
14056736,0.2335156798362732,352,BigLeduc,DeepCFR
14100342,0.2335156798362732,353,BigLeduc,DeepCFR
14137491,0.2335156798362732,354,BigLeduc,DeepCFR
14180256,0.2335156798362732,355,BigLeduc,DeepCFR
14218729,0.2335156798362732,356,BigLeduc,DeepCFR
14271585,0.2335156798362732,357,BigLeduc,DeepCFR
14308203,0.2335156798362732,358,BigLeduc,DeepCFR
14352493,0.2335156798362732,359,BigLeduc,DeepCFR
14395779,0.2646391838788986,360,BigLeduc,DeepCFR
14450060,0.2646391838788986,361,BigLeduc,DeepCFR
14480479,0.2646391838788986,362,BigLeduc,DeepCFR
14527543,0.2646391838788986,363,BigLeduc,DeepCFR
14565965,0.2646391838788986,364,BigLeduc,DeepCFR
14601929,0.2646391838788986,365,BigLeduc,DeepCFR
14643853,0.2646391838788986,366,BigLeduc,DeepCFR
14686877,0.2646391838788986,367,BigLeduc,DeepCFR
14730213,0.2646391838788986,368,BigLeduc,DeepCFR
14776985,0.2646391838788986,369,BigLeduc,DeepCFR
14809440,0.2646391838788986,370,BigLeduc,DeepCFR
14842403,0.2646391838788986,371,BigLeduc,DeepCFR
14877730,0.2646391838788986,372,BigLeduc,DeepCFR
14925090,0.2646391838788986,373,BigLeduc,DeepCFR
14960165,0.2646391838788986,374,BigLeduc,DeepCFR
15004364,0.29402579367160797,375,BigLeduc,DeepCFR
